josefine-a,Charlatan,60
josefine-a,Welcome to Chechnya,100
josefine-a,Dry Wind,80
josefine-a,Delete History,40
josefine-a,Surge,60
josefine-a,Shirley,80
josefine-a,The Intruder,80
josefine-a,My Little Sister,80
josefine-a,Never Rarely Sometimes Always,100
josefine-a,The Roads Not Taken,40
josefine-a,Pinocchio,60
josefine-a,Bacurau,60
josefine-a,The Extraordinary Journey of Celeste Garcia,60
josefine-a,Insumisas,80
josefine-a,Vita & Virginia,40
josefine-a,This is not Berlin,100
josefine-a,Golden Youth,40
josefine-a,Destination Wedding,40
josefine-a,Woman at War,80
josefine-a,Hannah,60
josefine-a,Bombshell: The Hedy Lamarr Story,80
josefine-a,Amazing Grace,80
josefine-a,What She Said: The Art of Pauline Kael,80
josefine-a,Delphine and Carole,100
josefine-a,Varda by Agnès,100
josefine-a,Hormigas,60
josefine-a,Farewell to the Night,60
josefine-a,Photograph,80
josefine-a,Who You Think I Am,40
josefine-a,Lucia's Grace,40
josefine-a,All Is Well,80
josefine-a,Carmen & Lola,60
josefine-a,Yung,40
josefine-a,"God Exists, Her Name Is Petrunija",80
josefine-a,A Colony,80
josefine-a,Ghost Town Anthology,60
lysalex-hernandez-a,Apollo 11,99
alex-abad-santos,Lemonade,100
alex-abad-santos,The Witch: Subversion,88
alex-abad-santos,Birds of Prey,60
alex-abad-santos,Spider-Man: Far From Home,60
alex-abad-santos,Toy Story 4,90
alex-abad-santos,Avengers: Endgame,90
alex-abad-santos,Hellboy,18
alex-abad-santos,Shazam!,90
alex-abad-santos,Captain Marvel,60
alex-abad-santos,Aquaman,60
alex-abad-santos,Spider-Man: Into the Spider-Verse,80
alex-abad-santos,Venom,60
alex-abad-santos,Crazy Rich Asians,91
alex-abad-santos,Ant-Man and the Wasp,60
alex-abad-santos,Ocean's 8,70
alex-abad-santos,Deadpool 2,90
alex-abad-santos,Avengers: Infinity War,85
alex-abad-santos,Black Panther,90
alex-abad-santos,Call Me by Your Name,94
alex-abad-santos,Justice League,50
alex-abad-santos,Thor: Ragnarok,80
alex-abad-santos,Despicable Me 3,50
alex-abad-santos,Spider-Man: Homecoming,90
alex-abad-santos,Wonder Woman,70
alex-abad-santos,Baywatch,20
alex-abad-santos,Guardians of the Galaxy Vol. 2,80
alex-abad-santos,Beauty and the Beast,71
alex-abad-santos,Fifty Shades Darker,40
alex-abad-santos,Doctor Strange,70
alex-abad-santos,Michael Moore In TrumpLand,54
alex-abad-santos,The Secret Life of Pets,60
alex-abad-santos,The Legend of Tarzan,40
alex-abad-santos,The Shallows,50
alex-abad-santos,Teenage Mutant Ninja Turtles: Out of the Shadows,37
alex-abad-santos,Captain America: Civil War,90
alex-abad-santos,Hardcore Henry,60
alex-abad-santos,Batman v Superman: Dawn of Justice,40
alex-abad-santos,Deadpool,80
alex-abad-santos,The Age of Adaline,40
alex-abad-santos,American Ultra,50
alex-abad-santos,Insurgent,40
alex-abad-santos,Max,20
alex-abad-santos,Aloha,10
alex-abad-santos,Pitch Perfect 2,70
alex-abad-santos,The Longest Ride,40
alex-abad-santos,Furious 7,80
alex-abad-santos,Magic Mike XXL,80
alex-abad-santos,San Andreas,50
alex-abad-santos,Unfriended,70
alex-abad-santos,Get Hard,28
nicole-abadee,Modern Love: Season 1,75
davide-abbatesciann,The Woods: Season 1,60
kate-abbo,King Charles III,100
alana-joli-abbo,The Grinch,80
harrison-abbo,Boys State,94
harrison-abbo,Ema,89
harrison-abbo,The Two Popes,89
harrison-abbo,Terminator: Dark Fate,70
udi-abdallah,Ted Hughes: Stronger Than Death,None score
ferdosa-abd,Artemis Fowl,9
ferdosa-abd,Sonic the Hedgehog,63
ferdosa-abd,Cats,20
ferdosa-abd,Last Christmas,47
ferdosa-abd,Abominable,81
ferdosa-abd,Sea Fever,86
ferdosa-abd,Blood Quantum,90
ferdosa-abd,Harriet,74
ferdosa-abd,Yesterday,63
ferdosa-abd,Child's Play,63
ferdosa-abd,Happy Death Day 2U,70
ferdosa-abd,What Men Want,41
ferdosa-abd,Halloween,79
ferdosa-abd,The Kid Who Would Be King,89
ferdosa-abd,A Moment in the Reeds,100
ferdosa-abd,Mary Queen of Scots,62
ferdosa-abd,Once Upon a Deadpool,54
ferdosa-abd,A Star Is Born,90
ferdosa-abd,Bad Times at the El Royale,75
ferdosa-abd,Assassination Nation,74
ferdosa-abd,The House with a Clock in Its Walls,65
ferdosa-abd,Where Hands Touch,42
ferdosa-abd,Sierra Burgess Is a Loser,61
ferdosa-abd,The Mummy,16
ferdosa-abd,To All the Boys I've Loved Before,96
ferdosa-abd,The Man Who Invented Christmas,79
ferdosa-abd,The Fate of the Furious,67
ferdosa-abd,"I, Tonya",89
ferdosa-abd,Mute,21
