hanna-b-24923,Undergods,80
hanna-b-24923,This Is My Desire,80
hanna-b-24923,Tenet,90
hanna-b-24923,Gamemaster,75
hanna-b-24923,One Vote,60
hanna-b-24923,Our Lady of the Nile,80
hanna-b-24923,Scheme Birds,75
hanna-b-24923,Black History Activators,70
hanna-b-24923,They Call Me Dr. Miami,70
hanna-b-24923,"Yalda, a Night for Forgiveness",75
hanna-b-24923,Luxor,70
hanna-b-24923,Summer White,70
hanna-b-24923,Little Women,75
hanna-b-24923,Rocks,75
hanna-b-24923,Corpus Christi,80
hanna-b-24923,The Body Remembers When the World Broke Open,75
hanna-b-24923,Burning Cane,70
hanna-b-24923,Port Authority,75
hanna-b-24923,Anna,75
hanna-b-24923,The Father,70
hanna-b-24923,American Heretics: The Politics of the Gospel,60
hanna-b-24923,Yomeddine,85
hanna-b-24923,Swinging Safari,60
hanna-b-24923,BPM,98
hanna-b-24923,Tangerine,96
hanna-b-24923,Mommy,88
hanna-b-24923,Girlhood,96
hanna-b-24923,Moonlight,98
hanna-b-24923,Hearts Beat Loud,92
hanna-b-24923,A Fantastic Woman,94
hanna-b-24923,Hurdle,70
hanna-b-24923,The Price For Silence,30
hanna-b-24923,Climax,68
hanna-b-24923,mother!,68
hanna-b-24923,Antichrist,53
hanna-b-24923,The Lobster,87
hanna-b-24923,The Neon Demon,58
hanna-b-24923,Under the Skin,85
hanna-b-24923,Goodnight Mommy,85
hanna-b-24923,Borgman,87
hanna-b-24923,The Act Of Killing,95
hanna-b-24923,Raw,92
hanna-b-24923,Queering The Script,60
hanna-b-24923,Who Will Write Our History,75
hanna-b-24923,Berserk,30
hanna-b-24923,Great Great Great,55
lisa-babick,Deutschland 83: Deutschland 86,100
lisa-babick,Still Star-Crossed: Season 1,80
lisa-babick,Project Blue Book: Season 2,100
lisa-babick,The Mist: Season 1,50
lisa-babick,The New Pope: Season 1,100
lisa-babick,Supernatural: Season 15,0
lisa-babick,The Unicorn: Season 1,0
lisa-babick,Almost Family: Season 1,0
lisa-babick,Bluff City Law: Season 1,0
lisa-babick,Preacher: Season 4,0
lisa-babick,Pennyworth: Season 1,0
lisa-babick,The Hot Zone: Season 1,100
lisa-babick,Animal Kingdom: Season 4,0
lisa-babick,Knightfall: Season 2,90
lisa-babick,What We Do in the Shadows: Season 1,0
lisa-babick,Lucifer: Season 2,80
lisa-babick,Project Blue Book: Season 1,80
lisa-babick,Gotham: Season 5,0
lisa-babick,The Blacklist: Season 6,0
lisa-babick,Magnum P.I.: Season 1,90
lisa-babick,Arrow:  Season 4 - Schism,60
lisa-babick,Arrow:  Season 4 - Lost in the Flood,90
lisa-babick,Arrow:  Season 4 - Monument Point,70
lisa-babick,Arrow:  Season 4 - Genesis,80
lisa-babick,Arrow:  Season 4 - Canary Cry,70
lisa-babick,Gotham:  Season 3 - Heroes Rise: All Will Be Judged,100
lisa-babick,Gotham:  Season 3 - Heroes Rise: These Delicate and Dark Obsessions,90
lisa-babick,Gotham:  Season 2 - Rise of the Villains: Strike Force,0
lisa-babick,Animal Kingdom: Season 3,80
lisa-babick,SIX: Season 2,100
lisa-babick,Gotham:  Season 3 - Heroes Rise: Pretty Hate Machine,100
lisa-babick,The Terror: Season 1,100
lisa-babick,Wynonna Earp: Season 2,70
lisa-babick,Gotham: Season 4,70
lisa-babick,The Brave: Season 1,80
lisa-babick,The Exorcist: Season 2,80
lisa-babick,The Blacklist: Season 5,90
lisa-babick,Family Guy: Season 16,90
lisa-babick,Lethal Weapon: Season 2,80
lisa-babick,Lucifer: Season 3,100
lisa-babick,The Arrangement: Season 1,100
lisa-babick,The Blacklist: Redemption: Season 1,80
lisa-babick,Animal Kingdom: Season 2,80
lisa-babick,Preacher:  Season 2 - The End of the Road,0
lisa-babick,Preacher:  Season 2 - On Your Knees,70
lisa-babick,Preacher:  Season 2 - Backdoors,70
lisa-babick,Preacher:  Season 2 - Dirty Little Secret,60
lisa-babick,Preacher:  Season 2 - Puzzle Piece,50
lisa-babick,Preacher:  Season 2 - Holes,80
lisa-babick,Preacher:  Season 2 - Pig,80
nick-bachan,Indian Matchmaking: Season 1,48
nick-bachan,Never Have I Ever: Season 1,63
homas-bacon,Elementary: Season 7,85
