wenlei-ma,Tenet,70
wenlei-ma,The Trip to Greece,70
wenlei-ma,The Lovebirds,60
wenlei-ma,Hearts and Bones,70
wenlei-ma,Bad Education,70
wenlei-ma,The Rhythm Section,30
wenlei-ma,Extraction,50
wenlei-ma,Tigertail,60
wenlei-ma,Onward,70
wenlei-ma,The Current War: Director's Cut,60
wenlei-ma,Queen & Slim,80
wenlei-ma,Military Wives,60
wenlei-ma,Spenser Confidential,40
wenlei-ma,The Way Back,50
wenlei-ma,Dark Waters,80
wenlei-ma,Downhill,50
wenlei-ma,Emma.,70
wenlei-ma,To All the Boys: P.S. I Still Love You,60
wenlei-ma,Richard Jewell,60
wenlei-ma,The Lighthouse,80
wenlei-ma,Uncut Gems,90
wenlei-ma,The Peanut Butter Falcon,70
wenlei-ma,A Hidden Life,70
wenlei-ma,A Beautiful Day in the Neighborhood,70
wenlei-ma,Just Mercy,80
wenlei-ma,Honey Boy,80
wenlei-ma,The Invisible Man,70
wenlei-ma,Miss Fisher and the Crypt of Tears,60
wenlei-ma,Sonic the Hedgehog,60
wenlei-ma,Birds of Prey,60
wenlei-ma,1917,90
wenlei-ma,Bombshell,60
wenlei-ma,The Gentlemen,50
wenlei-ma,Little Women,100
wenlei-ma,The Truth,70
wenlei-ma,Portrait of a Lady on Fire,100
wenlei-ma,Sorry We Missed You,70
wenlei-ma,Jojo Rabbit,70
wenlei-ma,The Irishman,80
wenlei-ma,Cats,50
wenlei-ma,Marriage Story,100
wenlei-ma,6 Underground,30
wenlei-ma,The Addams Family,50
wenlei-ma,Star Wars: The Rise of Skywalker,50
wenlei-ma,Knives Out,100
wenlei-ma,Frozen II,60
wenlei-ma,Judy & Punch,70
wenlei-ma,The Report,80
wenlei-ma,Ready or Not,70
wenlei-ma,Blinded by the Light,60
sam-c-ma,Mulan,25
sam-c-ma,Saturday Fiction,88
sam-c-ma,To the Ends of the Earth,100
sam-c-ma,The Wild Goose Lake,88
sam-c-ma,Bacurau,75
sam-c-ma,Atlantics,96
sam-c-ma,Young Ahmed,59
sam-c-ma,Les Misérables,88
sam-c-ma,Oh Mercy!,59
sam-c-ma,Once Upon a Time In Hollywood,100
sam-c-ma,The Lighthouse,75
sam-c-ma,A Hidden Life,75
sam-c-ma,Pain and Glory,63
sam-c-ma,Joan of Arc,50
sam-c-ma,Zombi Child,88
sam-c-ma,The Dead Don't Die,50
sam-c-ma,The Projectionist,75
sam-c-ma,Creed II,50
sam-c-ma,A Faithful Man,50
sam-c-ma,A Family Tour,88
sam-c-ma,Private Life,38
sam-c-ma,Ash Is Purest White,88
sam-c-ma,The Wild Pear Tree,94
sam-c-ma,Dogman,84
sam-c-ma,Girls of the Sun,46
sam-c-ma,Burning,95
sam-c-ma,BlacKkKlansman,75
sam-c-ma,The House That Jack Built,100
sam-c-ma,Climax,68
sam-c-ma,The Image Book,75
sam-c-ma,Dead Souls,88
sam-c-ma,Cold War,75
sam-c-ma,Sorry Angel,82
sam-c-ma,Leto,79
sam-c-ma,Yomeddine,76
sam-c-ma,Everybody Knows,63
sam-c-ma,MATANGI/MAYA/M.I.A.,75
sam-c-ma,Star Wars: The Last Jedi,63
sam-c-ma,The Rider,63
sam-c-ma,Call Me by Your Name,75
sam-c-ma,A Ghost Story,25
sam-c-ma,BPM,98
sam-c-ma,Good Time,92
sam-c-ma,Claire's Camera,88
sam-c-ma,Godard Mon Amour,25
sam-c-ma,Let the Sunshine In,86
sam-c-ma,Okja,86
sam-c-ma,Wonderstruck,68
sam-c-ma,Ismael's Ghosts,75
sam-c-ma,Tom of Finland,75
alexandra-macaaron,Rebecca,60
alexandra-macaaron,Black Is King,80
alexandra-macaaron,What the Constitution Means to Me,95
alexandra-macaaron,The Forty-Year-Old Version,95
alexandra-macaaron,The Glorias,90
alexandra-macaaron,I Am Woman,50
alexandra-macaaron,Summerland,70
alexandra-macaaron,Cuties,90
alexandra-macaaron,Radioactive,75
alexandra-macaaron,Relic,90
alexandra-macaaron,Athlete A,90
alexandra-macaaron,Miss Juneteenth,80
alexandra-macaaron,Shirley,50
alexandra-macaaron,Clemency,90
alexandra-macaaron,Military Wives,80
alexandra-macaaron,A Secret Love,85
alexandra-macaaron,The Assistant,90
alexandra-macaaron,Portrait of a Lady on Fire,90
alexandra-macaaron,Troop Zero,65
alexandra-macaaron,Miss Americana,80
alexandra-macaaron,The Photograph,80
alexandra-macaaron,Little Women,90
alexandra-macaaron,Honey Boy,80
alexandra-macaaron,Queen & Slim,90
alexandra-macaaron,Last Christmas,80
alexandra-macaaron,Harriet,80
alexandra-macaaron,Sister Aimee,70
alexandra-macaaron,Judy,90
alexandra-macaaron,Downton Abbey,90
alexandra-macaaron,Vita & Virginia,50
alexandra-macaaron,One Child Nation,90
alexandra-macaaron,Otherhood,50
alexandra-macaaron,Blinded by the Light,90
alexandra-macaaron,Be Natural: The Untold Story of Alice Guy-Blaché,80
alexandra-macaaron,Maiden,90
alexandra-macaaron,Ophelia,70
alexandra-macaaron,Late Night,90
alexandra-macaaron,Booksmart,80
alexandra-macaaron,Rafiki,80
alexandra-macaaron,Wine Country,60
alexandra-macaaron,Long Shot,75
alexandra-macaaron,Knock Down the House,90
alexandra-macaaron,Someone Great,70
alexandra-macaaron,Unicorn Store,70
alexandra-macaaron,Juanita,75
